,country,name,full_name,symbol,isin,asset_class,currency,stock_exchange,def_stock_exchange
208,austria,Lyxor UCITS Stoxx 50 D-EUR,Lyxor Euro Stoxx 50 UCITS,FR0007054358,FR0007054358,equity,EUR,Vienna,False
209,austria,iShares Dow Jones Industrial Average UCITS,iShares Dow Jones Industrial Average UCITS DE,DE0006289390,DE0006289390,equity,EUR,Vienna,False
210,austria,db x-trackers STOXX Europe 600 UCITS DR 1C,db x-trackers Stoxx Europe 600 UCITS DR 1C,LU0328475792,LU0328475792,equity,EUR,Vienna,False
211,austria,db x-trackers FTSE 100 UCITS DR Income,db x-trackers FTSE 100 UCITS DR Income 1D,LU0292097234,LU0292097234,equity,EUR,Vienna,False
212,austria,x-trackers Swiss Large DR 1D,db x-trackers Swiss Large Cap UCITS DR 1D,LU0274221281,LU0274221281,equity,EUR,Vienna,False
213,austria,db x-trackers Euro Stoxx 50 (DR) 1C,db x-trackers Euro Stoxx 50 UCITS DR 1C,LU0380865021,LU0380865021,equity,EUR,Vienna,False
214,austria,db x-trackers Euro Stoxx 50 UCITS DR 1D,db x-trackers Euro Stoxx 50 UCITS DR 1D,LU0274211217,LU0274211217,equity,EUR,Vienna,False
215,austria,SSgA SPDR S&P Euro Dividend Aristocrats,SPDR S&P Euro Dividend Aristocrats UCITS,IE00B5M1WJ87,IE00B5M1WJ87,equity,EUR,Vienna,False
216,austria,ComStage Dow Jones Switzerland Titans 30 Net TR UC,ComStage DJ Switzerland Titans 30 UCITS,LU0392496427,LU0392496427,equity,EUR,Vienna,False
217,austria,SSgA SPDR S&P US Dividend Aristocrats,SPDR S&P US Dividend Aristocrats UCITS,IE00B6YX5D40,IE00B6YX5D40,equity,EUR,Vienna,False
218,austria,iShares Core FTSE 100 UCITS,iShares Core FTSE 100 UCITS Dist,IE0005042456,IE0005042456,equity,EUR,Vienna,False
219,austria,db x-trackers MSCI Europe UCITS DR,db x-trackers MSCI Europe UCITS DR 1C,LU0274209237,LU0274209237,equity,EUR,Vienna,False
220,austria,db x-trackers MSCI USA UCITS DR,db x-trackers MSCI USA Index UCITS DR,IE00BJ0KDR00,IE00BJ0KDR00,equity,EUR,Vienna,False
221,austria,db x-trackers ShortDAX Daily UCITS 1C,db x-trackers ShortDAX Daily UCITS C1,LU0292106241,LU0292106241,equity,EUR,Vienna,False
222,austria,iShares MSCI Russia Adr/Gdr UCITS,iShares MSCI Russia ADR/GDR UCITS Acc,IE00B5V87390,IE00B5V87390,equity,EUR,Vienna,False
223,austria,iShares Core EURO STOXX 50 UCITS,iShares Core EURO STOXX 50 UCITS Acc,IE00B53L3W79,IE00B53L3W79,equity,EUR,Vienna,False
224,austria,iShares S&P 500 EUR Hedged UCITS,iShares S&P 500 EUR Hedged UCITS Acc,IE00B3ZW0K18,IE00B3ZW0K18,equity,EUR,Vienna,False
225,austria,db x-trackers FTSE MIB UCITS DR,db x-trackers FTSE MIB UCITS DR 1D,LU0274212538,LU0274212538,equity,EUR,Vienna,False
226,austria,db x-trackers MSCI EMU UCITS DR,db x-trackers MSCI EMU UCITS DR 1D,LU0846194776,LU0846194776,equity,EUR,Vienna,False
227,austria,iShares STOXX Europe 50 UCITS,iShares STOXX Europe 50 UCITS Dist,IE0008470928,IE0008470928,equity,EUR,Vienna,False
228,austria,iShares STOXX Europe 600 UCITS,iShares STOXX Europe 600 UCITS DE,DE0002635307,DE0002635307,equity,EUR,Vienna,False
229,austria,db x-trackers CAC 40 UCITS 1D DR,db x-trackers CAC 40 UCITS DR 1D,LU0322250985,LU0322250985,equity,EUR,Vienna,False
230,austria,Deka DAX UCITS,Deka DAX UCITS,DE000ETFL011,DE000ETFL011,equity,EUR,Vienna,False
231,belgium,Lyxor UCITS BEL 20 TR,Lyxor UCITS BEL 20 TR,BEL,FR0000021842,equity,EUR,Brussels,True
232,belgium,Source Goldman Sachs Equity Factor World UCITS,Invesco Goldman Sachs Eq Factor Index World,EFIWN,IE00BFG1RG61,equity,HNL,Brussels,False
233,brazil,Ishares Ibovespa,Ishares Ibovespa,BOVA11,BRBOVACTF003,equity,BRL,BM&FBovespa,True
234,brazil,It Now Ibovespa Fundo De Indice,It Now Ibovespa Fundo De Indice,BOVV11,BRBOVVCTF009,equity,BRL,BM&FBovespa,True
235,brazil,ETF Bradesco Ibovespa Fdo De Indice,ETF Bradesco Ibovespa Fundo de Índice,BOVB11,BRBOVBCTF001,equity,BRL,BM&FBovespa,True
236,brazil,XP MALLS FDO INV IMOB FII,XP MALLS FDO INV IMOB FII,XPML11,BRXPMLCTF000,equity,BRL,BM&FBovespa,True
237,brazil,iShares BM&FBOVESPA Small Cap,iShares BM&FBOVESPA Small Cap,SMAL11,BRSMALCTF002,equity,BRL,BM&FBovespa,True
238,brazil,Fundo de Invest Ishares SP 500,Fundo de Investimento Ishares S&P 500,IVVB11,BRIVVBCTF001,equity,BRL,BM&FBovespa,True
239,brazil,Malls Brasil Plural Fundo De Investimento Imobilia,Malls Brasil Plural Fundo De Investimento Imobiliario,MALL11,BRMALLCTF007,equity,BRL,BM&FBovespa,True
240,brazil,Fdo Inv Imob VBI Logístico,Fdo Inv Imob VBI Logístico,LVBI11,BRLVBICTF002,other,BRL,BM&FBovespa,True
241,brazil,It Now SP500 TRN,It Now S&P500 TRN,SPXI11,BRSPXICTF003,equity,BRL,BM&FBovespa,True
242,brazil,General Shopping e Outlets do Brasil Fundo de Inve,General Shopping e Outlets do Brasil Fundo de Investimento Imobiliario FII,GSFI11,BRGSFICTF009,equity,BRL,BM&FBovespa,True
243,brazil,It Now PIBB IBrX-50,It Now PIBB IBrX-50,PIBB11,BRPIBBCTF005,equity,BRL,BM&FBovespa,True
244,brazil,Fundo de Investimento Imobiliario FII UBS BR Receb,Fundo de Investimento Imobiliario FII UBS BR Recebiveis Imobiliarios,UBSR11,BRUBSRCTF000,equity,BRL,BM&FBovespa,True
245,brazil,It Now IDIV,It Now IDIV,DIVO11,BRDIVOCTF002,equity,BRL,BM&FBovespa,True
246,brazil,It Now IFNC,It Now IFNC,FIND11,BRFINDCTF007,equity,BRL,BM&FBovespa,True
247,brazil,Fundo de FI Imobiliario Kinea FII,Fundo de FI Imobiliario Kinea FII,KFOF11,BRKFOFCTF006,other,BRL,BM&FBovespa,True
248,brazil,FI Imobiliario - Ourinvest Fundo de Fundos,FI Imobiliario - Ourinvest Fundo de Fundos,OUFF11,BROUFFCTF005,other,BRL,BM&FBovespa,True
249,brazil,iShares IBrX Brasil,iShares IBrX Brasil,BRAX11,BRBRAXCTF002,equity,BRL,BM&FBovespa,True
250,brazil,BB SP Dividendos,BB S&P Dividendos,BBSD11,BRBBSDCTF000,equity,BRL,BM&FBovespa,True
251,brazil,It Now IMAT,It Now IMAT,MATB11,BRMATBCTF001,equity,BRL,BM&FBovespa,True
252,brazil,iShares Carbono Eficiente (ICO2) Brasil,iShares Carbono Eficiente (ICO2) Brasil,ECOO11,BRECOOCTF008,equity,BRL,BM&FBovespa,True
253,brazil,Caixa Rio Bravo Fundo de Fundos de Investimento Im,Caixa Rio Bravo Fundo de Fundos de Investimento Imobiliario,CRFF11,BRCRFFCTF006,other,BRL,BM&FBovespa,True
254,brazil,It Now IGCT,It Now IGCT,GOVE11,BRGOVECTF004,equity,BRL,BM&FBovespa,True
255,brazil,CAIXA Ibovespa,CAIXA Ibovespa,XBOV11,BRXBOVCTF005,equity,BRL,BM&FBovespa,True
256,brazil,It Now ISE,It Now ISE,ISUS11,BRISUSCTF003,equity,BRL,BM&FBovespa,True
257,brazil,Votorantim Securities Master FII-FII,Votorantim Securities Master FII-FII,VOTS11,BRVOTSCTF007,other,BRL,BM&FBovespa,True
258,brazil,Brazil Realty Fundo de Investimento Imobiliario FI,Brazil Realty Fundo de Investimento Imobiliario FII,BZLI11,BRBZLICTF003,equity,BRL,BM&FBovespa,True
259,brazil,Loft I - Fdo Inv Imob,Loft I - Fdo Inv Imob,LOFT11B,BRLOFTCTF005,other,BRL,SOMA,True
260,bulgaria,EXPAT Bulgaria SOFIX,EXPAT Bulgaria SOFIX UCITS,BGX,BG9000011163,equity,BGN,Sofia,True
261,canada,BetaPro Natural Gas 2x Daily Bear,BetaPro Natural Gas 2x Daily Bear,HND,CA08661D1042,commodity,CAD,Toronto,True
262,canada,BetaPro Natural Gas 2x Daily Bull,BetaPro Natural Gas 2x Daily Bull ETF,HNU,CA08661L2057,commodity,CAD,Toronto,True
263,canada,BetaPro Crude Oil 2x Daily Bear,BetaPro Crude Oil 2x Daily Bear,HOD,CA08662G1063,commodity,CAD,Toronto,True
264,canada,iShares S&P/TSX 60,iShares S&P/TSX 60,XIU,CA46428D1087,equity,CAD,Toronto,True
265,canada,iShares S&P/TSX Global Gold,iShares S&P/TSX Global Gold,XGD,CA46428M1086,equity,CAD,Toronto,True
266,canada,BetaPro Canadian Gold Miners 2x Daily Bear,BetaPro Canadian Gold Miners 2x Daily Bear,HGD,CA08661H1055,equity,CAD,Toronto,True
267,canada,BetaPro Crude Oil 2x Daily Bull,BetaPro Crude Oil 2x Daily Bull,HOU,CA08663A1084,commodity,CAD,Toronto,True
268,canada,BetaPro Canadian Gold Miners 2x Daily Bull,BetaPro Canadian Gold Miners 2x Daily Bull,HGU,CA08660K1093,equity,CAD,Toronto,True
269,canada,iShares S&P/TSX Capped Energy,iShares S&P/TSX Capped Energy,XEG,CA46428C1005,equity,CAD,Toronto,True
270,canada,BMO S&P/TSX Equal Weight Banks,BMO S&P/TSX Equal Weight Banks,ZEB,CA0556851016,equity,CAD,Toronto,True
271,canada,BMO Laddered Preferred Share,BMO Laddered Preferred Share,ZPR,CA05581T1021,equity,CAD,Toronto,True
272,canada,Horizons S&P/TSX 60,Horizons S&P/TSX 60 Index ETF,HXT,CA44049A1241,equity,CAD,Toronto,True
273,canada,Horizons US Dollar Currency,Horizons U.S. Dollar Currency ETF,DLR,CA44049C4011,currency,CAD,Toronto,True
274,canada,Horizons US Dollar Currency,Horizons US Dollar Currency,DLRu,CA44049C4011,currency,USD,Toronto,False
275,canada,iShares Core S&P/TSX Capped Composite,iShares Core S&P/TSX Capped Composite,XIC,CA46430J1012,equity,CAD,Toronto,True
276,canada,iShares Core S&P 500 (CAD Hedged),iShares Core S&P 500 (CAD Hedged),XSP,CA46428J1057,equity,CAD,Toronto,True
277,canada,Horizons Active Preferred Share CommonClass,Horizons Active Preferred Share CommonClass,HPR,CA44051D1078,bond,CAD,Toronto,True
278,canada,BMO Aggregate Bond,BMO Aggregate Bond,ZAG,CA05590C1086,bond,CAD,Toronto,True
279,canada,RBC Canadian Preferred Share,RBC Canadian Preferred Share,RPF,CA74934A1030,equity,CAD,NEO,True
280,canada,Horizons Medical Marijuana Life Sciences,Horizons Medical Marijuana Life Sciences,HMMJ,CA44054H1055,equity,CAD,Toronto,True
281,canada,iShares MSCI World,iShares MSCI World,XWD,CA46430Y1088,equity,CAD,Toronto,True
282,canada,iShares S&P/TSX Canadian Preferred Share Common Cl,iShares S&P/TSX Canadian Preferred Share Common Class,CPD,CA46431G2053,bond,CAD,Toronto,True
283,canada,iShares S&P/TSX Capped Financials,iShares S&P/TSX Capped Financials,XFN,CA46431B1076,equity,CAD,Toronto,True
284,canada,iShares S&P/TSX Capped REIT,iShares S&P/TSX Capped REIT,XRE,CA46431D1033,equity,CAD,Toronto,True
285,canada,iShares Canadian Financial Monthly Income Common C,iShares Canadian Financial Monthly Income Common Class,FIE,CA46433H1029,other,CAD,Toronto,True
286,canada,BetaPro Silver 2x Daily Bull,BetaPro Silver 2x Daily Bull,HZU,CA08662K1075,commodity,CAD,Toronto,True
287,canada,iShares Canadian Universe Bond,iShares Canadian Universe Bond,XBB,CA46430T1093,bond,CAD,Toronto,True
288,canada,iShares Gold Bullion (CAD Hedged),iShares Gold Bullion (CAD Hedged),CGL,CA46432D2014,commodity,CAD,Toronto,True
289,canada,BMO Covered Call Utilities,BMO Covered Call Utilities,ZWU,CA05590N1042,equity,CAD,Toronto,True
290,canada,BetaPro NASDAQ-100 2x Daily Bear,BetaPro NASDAQ-100 2x Daily Bear,HQD,CA08662E1016,equity,CAD,Toronto,True
291,canada,BetaPro S&P TSX Capped Energy 2x Daily Bull,BetaPro S&P TSX Capped Energy 2x Daily Bull,HEU,CA08662R1029,equity,CAD,Toronto,True
292,canada,BMO Low Volatility Canadian Equity,BMO Low Volatility Canadian Equity,ZLB,CA05573T1021,equity,CAD,Toronto,True
293,canada,BetaPro S&P 500 2x Daily Bear,BetaPro S&P 500® -2x Daily Bear ETF,HSD,CA08661F2089,equity,CAD,Toronto,True
294,canada,Vanguard Growth Portfolio,Vanguard Growth Portfolio,VGRO,CA92207X1050,equity,CAD,Toronto,True
295,canada,BMO Covered Call Canadian Banks,BMO Covered Call Canadian Banks,ZWB,CA05560U1049,equity,CAD,Toronto,True
296,canada,iShares Core High Qual Canadian Com,iShares Core High Quality Canadian Bond,XQB,CA46432H1038,bond,CAD,Toronto,True
297,canada,Vanguard Balanced Portfolio,Vanguard Balanced Portfolio,VBAL,CA92207E1079,equity,CAD,Toronto,True
298,canada,Vanguard Canadian Short Term Bond,Vanguard Canadian Short Term Bond,VSB,CA92203G1063,bond,CAD,Toronto,True
299,canada,Vanguard Canadian Aggregate Bond,Vanguard Canadian Aggregate Bond,VAB,CA92203E1016,bond,CAD,Toronto,True
300,canada,BMO Equal Weight US Banks (CAD Hedged),BMO Equal Weight US Banks (CAD Hedged),ZUB,CA05560J1093,equity,CAD,Toronto,True
301,canada,iShares Core Canadian Short Term Corporate + Maple,iShares Core Canadian Short Term Corporate + Maple Bond,XSH,CA46431X1096,bond,CAD,Toronto,True
302,canada,BetaPro S&P TSX 60 2x Daily Bear,BetaPro S&P TSX 60 2x Daily Bear,HXD,CA08662A1093,equity,CAD,Toronto,True
303,canada,BetaPro S&P 500 VIX Short Term Futures,BetaPro S&P 500 VIX Short Term Futures,HUV,CA08662V1031,other,CAD,Toronto,True
304,canada,Vanguard FTSE Canada All Cap,Vanguard FTSE Canada All Cap,VCN,CA92205P1045,equity,CAD,Toronto,True
305,canada,BMO Canadian High Dividend Covered Call,BMO CA High Dividend Covered Call ETF,ZWC,CA05591D1050,equity,CAD,Toronto,False
306,canada,BMO Long Federal Bond,BMO Long Federal Bond,ZFL,CA05590K1003,bond,CAD,Toronto,True
307,canada,Purpose High Interest Savings,Purpose High Interest Savings,PSA,CA74640A1084,other,CAD,Toronto,True
308,canada,iShares Core MSCI AC World ex Canad,iShares Core MSCI AC World ex Canada,XAW,CA46435D1096,equity,CAD,Toronto,True
309,canada,PIMCO Monthly Income Fund,PIMCO Monthly Income Fund,PMIF,CA72203R1047,equity,CAD,Toronto,True
310,canada,BetaPro Silver 2x Daily Bear,BetaPro Silver 2x Daily Bear,HZD,CA08661T1093,commodity,CAD,Toronto,True
311,canada,BMO Equal Weight REITs,BMO Equal Weight REITs,ZRE,CA05560G1054,equity,CAD,Toronto,True
312,canada,BetaPro S&P TSX 60 2x Daily Bull,BetaPro S&P TSX 60 2x Daily Bull,HXU,CA08661E2015,equity,CAD,Toronto,True
313,canada,Horizons Active Corporate Bond Common Class,Horizons Active Corporate Bond Common Class,HAB,CA44051F1027,bond,CAD,Toronto,True
314,canada,Mackenzie Unconstrained Bond,Mackenzie Unconstrained Bond,MUB,CA55454N1042,bond,CAD,Toronto,True
315,canada,iShares Core S&P 500,iShares Core S&P 500,XUS,CA46434R1091,equity,CAD,Toronto,True
316,canada,BetaPro S&P 500 2x Daily Bull,BetaPro S&P 500® 2x Daily Bull ETF,HSU,CA08662D1033,equity,CAD,Toronto,True
317,canada,Vanguard SP 500 CA,Vanguard S&P 500,VFV,CA92205Y1051,equity,CAD,Toronto,True
318,canada,iShares Core MSCI EAFE IMI CA,iShares Core MSCI EAFE IMI,XEF,CA46434T1057,equity,CAD,Toronto,True
319,canada,Horizons Enhanced Income Gold Producers Common Cla,Horizons Enhanced Income Gold Producers Common Class,HEP,CA44049Q2027,equity,CAD,Toronto,True
320,canada,PowerShares Canadian Preferred Share,PowerShares Canadian Preferred Share,PPS,CA46138Q1000,bond,CAD,Toronto,True
321,canada,PowerShares Ultra Liquid Long Term Government Bond,PowerShares Ultra Liquid Long Term Government Bond,PGL,CA46137Q1019,bond,CAD,NEO,True
322,canada,BetaPro S&P TSX Capped Financials 2x Daily Bear,BetaPro S&P TSX Capped Financials 2x Daily Bear,HFD,CA08661W1023,equity,CAD,Toronto,True
323,canada,iShares Core Canadian Long Term Bond,iShares Core Canadian Long Term Bond,XLB,CA46430M1041,bond,CAD,Toronto,True
324,canada,BMO Short Corporate Bond,BMO Short Corporate Bond,ZCS,CA0559761048,bond,CAD,Toronto,True
325,canada,iShares 1-5Yr Laddered Corporate Bond Common Class,iShares 1-5Yr Laddered Corporate Bond Common Class,CBO,CA46433Q1028,bond,CAD,Toronto,True
326,canada,BMO Low Volatility US Equity,BMO Low Volatility US Equity,ZLU,CA05577D1033,equity,CAD,Toronto,True
327,canada,Horizons Active Floating Rate Bond,Horizons Active Floating Rate Bond,HFR,CA44051H1082,bond,CAD,Toronto,True
328,canada,Vanguard FTSE Canadian High Dividen,Vanguard FTSE Canadian High Dividend Yield,VDY,CA92203Q1046,equity,CAD,Toronto,True
329,canada,iShares 1-5Yr Laddered Government Bond Common Clas,iShares 1-5Yr Laddered Government Bond Common Class,CLF,CA46432E1007,bond,CAD,Toronto,True
330,canada,Horizons Seasonal Rotation,Horizons Seasonal Rotation,HAC,CA44049U1049,other,CAD,Toronto,True
331,canada,iShares Canadian Select Dividend,iShares Canadian Select Dividend,XDV,CA46430W1023,equity,CAD,Toronto,True
332,canada,iShares Core MSCI EM,iShares Core MSCI Emerging Markets IMI,XEC,CA46434U1021,equity,CAD,Toronto,True
333,canada,BetaPro Gold Bullion 2x Daily Bear,BetaPro Gold Bullion 2x Daily Bear,HBD,CA08661J1012,commodity,CAD,Toronto,True
334,canada,PowerShares SP International Devel,PowerShares S&P International Developed Low Volatility,ILV,CA46142R1029,equity,CAD,Toronto,True
335,canada,Vanguard US Total Market,Vanguard US Total Market,VUN,CA92206D1006,equity,CAD,Toronto,True
336,canada,Vanguard FTSE Developed All Cap ex,Vanguard FTSE Developed All Cap ex North America,VIU,CA92204G1054,equity,CAD,Toronto,True
337,canada,iShares Canadian Short Term Bond,iShares Canadian Short Term Bond,XSB,CA46431A1093,bond,CAD,Toronto,True
338,canada,BMO SP 500,BMO S&P 500,ZSP,CA05575T1003,equity,CAD,Toronto,True
339,canada,iShares 1-10Yr Laddered Corporate Bond Common Clas,iShares 1-10Yr Laddered Corporate Bond Common Class,CBH,CA46432J1093,bond,CAD,Toronto,True
340,canada,First Asset US and Canada Lifeco In,First Asset US and Canada Lifeco Income,FLI,CA12555K1093,equity,CAD,Toronto,True
341,canada,iShares Diversified Monthly Income,iShares Diversified Monthly Income,XTR,CA46431F1080,other,CAD,Toronto,True
342,canada,iShares S&P/TSX Capped Information Technology,iShares S&P/TSX Capped Information Technology,XIT,CA46428N1069,equity,CAD,Toronto,True
343,canada,First Asset Tech Giants CC Com,First Asset Tech Giants Covered Call Common,TXF,CA12555E1034,equity,CAD,Toronto,True
344,canada,AGFiQ Enhanced Core Global Multi-Sector Bond,AGFiQ Enhanced Core Global Multi-Sector Bond ETF,QGB,CA00851Q1028,bond,CAD,NEO,True
345,canada,BMO Discount Bond,BMO Discount Bond,ZDB,CA05590X1024,bond,CAD,Toronto,True
346,canada,First Asset CanBanc Income,CI First Asset CanBanc Income Class ETF,CIC,CA17163X4012,equity,CAD,Toronto,True
347,canada,Vanguard FTSE Developed Asia Pac Al,Vanguard FTSE Developed Asia Pac All Cap,VA,CA92206N1087,equity,CAD,Toronto,True
348,canada,RBC Canadian Preferred Share,RBC Canadian Preferred Share,RPF,CA74934A1030,equity,CAD,Toronto,False
349,canada,Horizons US Marijuana,Horizons US Marijuana Index ETF,HMUS,CA44055B1076,equity,CAD,NEO,True
350,canada,BMO S&P/TSX Equal Weight Oil & Gas,BMO Equal Weight Oil & Gas Index ETF,ZEO,CA05585A1093,equity,CAD,Toronto,True
351,canada,Horizons Act Floating Rate Pref Com,Horizons Active Floating Rate Preferred Share Class E,HFP,CA44052A2011,equity,CAD,Toronto,True
352,canada,iShares Equal Weight Banc & Lifeco Common Class,iShares Equal Weight Banc & Lifeco Common Class,CEW,CA46433J1084,equity,CAD,Toronto,True
353,canada,BMO Europe High Dividend Covered Ca,BMO Europe High Dividend Covered Call CAD Hedged,ZWE,CA05580X1042,equity,CAD,Toronto,True
354,canada,NBI Global Real Assets Income,NBI Global Real Assets Income,NREA,CA62877G1046,equity,CAD,Toronto,True
355,canada,BetaPro NASDAQ-100 2x Daily Bull,BetaPro NASDAQ-100 2x Daily Bull,HQU,CA08661G1072,equity,CAD,Toronto,True
356,canada,BMO NASDAQ 100 Equity (CAD Hedged),BMO NASDAQ 100 Equity (CAD Hedged),ZQQ,CA05571N1078,equity,CAD,Toronto,True
357,canada,First Asset Morningstar Canada Momentum Common Cla,First Asset Morningstar Canada Momentum Common Class,WXM,CA12554M1068,equity,CAD,Toronto,True
358,canada,Vanguard FTSE Emerging Markets,Vanguard FTSE Emerging Markets,VEE,CA92205X1078,equity,CAD,Toronto,True
359,canada,BMO Long Provincial Bond,BMO Long Provincial Bond,ZPL,CA05577K1075,bond,CAD,Toronto,True
360,canada,Mackenzie Core Plus Global Fixed,Mackenzie Core Plus Global Fixed Income,MGB,CA55452P1018,equity,CAD,Toronto,False
361,canada,BetaPro Gold Bullion 2x Daily Bull,BetaPro Gold Bullion 2x Daily Bull,HBU,CA08660N1033,commodity,CAD,Toronto,True
362,canada,Horizons CDN Select Universe Bond,Horizons CDN Select Universe Bond,HBB,CA44052E1043,bond,CAD,Toronto,True
363,canada,Vanguard Conservative Income  Portfolio,Vanguard Conservative Income ETF Portfolio,VCIP,CA92208H1091,equity,CAD,Toronto,True
364,canada,BMO S&P/TSX Capped Composite,BMO S&P/TSX Capped Composite,ZCN,CA05574G1090,equity,CAD,Toronto,True
365,canada,iShares Canadian HYBrid Corporate Bond,iShares Canadian HYBrid Corporate Bond,XHB,CA46431N1015,bond,CAD,Toronto,True
366,canada,BMO US High Dividend CC,BMO US High Dividend Covered Call,ZWH,CA05579F1062,equity,CAD,Toronto,True
367,canada,BMO Canadian Dividend,BMO Canadian Dividend,ZDV,CA05590R1055,equity,CAD,Toronto,True
